stop_id,stop_name,stop_lat,stop_lon
35194,Gaikwadvasti Nhavisandas Road,18.623829999999998,74.09031999999999
35195,Talegaon Khind,18.71329,73.67779
35196,Vidhyapeeth Main Building,18.5545,73.82523
35197,Mahadev Mandir Pimple Saudagar,18.60203,73.79987
35198,Vastu Udyog,18.63305,73.8147
35200,Sangurdi Phata,18.72208,73.76228
35202,Panjarpol,18.64398,73.85061
35203,Govind Mangal Karyalay,18.54731,73.80455
35204,BU Bhandari Showroom,18.601689999999998,73.75335
35206,DSK Toyota,18.521739999999998,73.76945
35207,Shiwre Phata,18.31757,73.85986
35208,Prakash Chicken Center,18.50854,73.84401
35209,Rohkal Phata,18.80259,73.872
35210,Hill Hila,18.452779999999997,73.88353000000001
35212,Vishrantwadi,18.57422,73.87749000000001
35214,CWPRS Gate Number,18.451,73.79155
35215,Hadapsargaon,18.5016,73.93066999999999
35217,Tata Guardroom,18.56287,73.92756999999999
35218,Radhika Society,18.44706,73.82078
35219,ST Stand Kesanand,18.57333,74.02108
35221,Ghorpadi Post,18.52507,73.89468000000001
35223,Pune Vidhyapeeth Gate Aundh Road,18.54283,73.82865
35224,Sanasbaug,18.48752,74.12461
35225,Kokate Aali,18.539479999999998,73.79394
35226,Waki Bk,18.81044,73.87415
35227,Ashirwad Bungalow,18.62261,74.09499
35228,Bagalvasti,18.5735,74.03260999999999
35230,Shindevasti Dongergaon,18.623170000000002,74.0793
35231,Ganesh Peth,18.51545,73.86195
35232,Poona Poultry,18.70085,73.69015999999999
35234,Ravle Bungalow,18.49118,73.66323
35236,Ghulevasti Undri Road,18.44275,73.91823000000001
35238,Krushna Mandir Nigdi,18.663610000000002,73.77351999999999
35239,Sinhgad,18.38093,73.7682
35242,Zendewadi,18.41406,74.00678
35243,Kondhwa Police Station,18.46319,73.88949000000001
35244,Pathan Baba Darga,18.582420000000003,73.87519
35247,IAT Gate,18.42576,73.76631
35248,Kadus Phata,18.84741,73.88429000000001
35249,Vetalbaba Chowk,18.52908,73.83093000000001
35250,Tikone Godown,18.57995,73.99043
35251,Meeranagar,18.53935,73.8978
35252,Sindhupark Society,18.59974,73.79295
35253,RMD Collage,18.48893,73.79303
35254,Durvankur Mangal Karyalay,18.6257,73.86188
35256,Vadgaon Mawal,18.74144,73.63197
35257,Hinjawadi Petrol Pump,18.593410000000002,73.73602
35258,Railway Crossing Sasanenagar,18.49002,73.9319
35260,Adarshnagar,18.65904,73.72685
35262,Jayhind Highschool,18.6174,73.80086
35263,Karvenagar Corner,18.48917,73.81481
35265,Indoorance Company Chakan Mhalunge,18.7417,73.80681
35267,Lakshmi Colony,18.4983,73.95702
35268,Shreekrushna Mandir,18.588060000000002,73.81656
35269,Power House Chinchwadenagar,18.639229999999998,73.77505
35270,Someshwarwadi Phata,18.55076,73.8059
35271,Meeranagar,18.53942,73.89785
35272,Khiridvasti,18.427789999999998,73.75901
35273,Krushna Mandir Dehu Road,18.68904,73.71795999999999
35274,Taljai Pathar,18.46852,73.84694
35275,Ramdas Maral,18.45747,73.89074000000001
35276,Hockey Ground,18.454420000000002,73.76642
35277,Taljai Pathar,18.46854,73.84695
35278,Karve Bungalow,18.51165,73.82921
35279,Sutarwadi Pashan,18.5391,73.78107
35280,Hotel Vitthal Kamat,18.53117,73.56074
35281,Appughar Corner,18.6615,73.76554
35282,Dagadevasti,18.50714,73.77664
35283,Lavle Phata,18.51096,73.69487
35284,Grand Hotel,18.3642,73.85359
35285,Shadawal Baba Darga,18.54427,73.87786
35286,Inamdarvasti Solapur Road,18.48773,74.11248
35287,Chhajed Petrol Pump,18.57297,73.83471999999999
35288,Karve Putala,18.50205,73.81558000000001
35290,Kondhwa Shala,18.476029999999998,73.88961
35291,Kshatrunjay Mandir,18.450689999999998,73.87953
35292,Power House Fursungi,18.47642,73.95716
35293,Sadgurunagar,18.63354,73.8499
35294,Mahaveer Company,18.26786,73.88119
35295,Oswal Bhandhu Estate,18.4683,73.8762
35296,Gopal Patti,18.512179999999997,73.96706
35299,Lal Ghar,18.48098,73.66105
35300,Manjari Kh,18.527379999999997,73.99188000000001
35301,Morwadi Corner,18.63384,73.80381
35302,Chaudharivasti Nagar Road,18.67985,74.04194
35303,Ambedkarnagar Baner,18.555139999999998,73.79571999999999
35304,Ambegaon,18.45374,73.84
35305,Kaun Road,18.52277,73.88578000000001
35306,Aundh Hospital,18.57677,73.80327
35307,Pimplenilakh,18.572020000000002,73.79476
35308,Kalewadi Saswad Road,18.39566,74.01352
35309,Nutan Vidyalaya,18.72997,73.67651
35310,Shivtarwadi Phata,18.3436,73.774
35311,Bhosari PMT Chowk,18.62046,73.85085
35313,16 Number,18.60764,73.77189
35314,40 Aundh Road,18.5625,73.83275
35315,Someshwarwadi Phata,18.55078,73.80553
35317,Bijalinagar,18.64375,73.77011
35318,Rautnagar,18.51752,73.69581
35320,Pandavnagar Hinjawadi,18.584870000000002,73.73177
35322,Mitti Ka Ghar,18.51899,73.88221999999999
35325,Keshavnagar,18.53484,73.94418
35326,Seeta Anusya Niwas,18.673389999999998,73.97004
35327,Nirgudkar Farm,18.665129999999998,74.0007
35328,Om Hospital,18.53098,73.94103
35329,Sai Mandir,18.64171,73.8775
35330,Kendriya Vidyalay Lohgaon,18.591720000000002,73.91686999999999
35331,Murkutevasti,18.55844,73.79203000000001
35333,Karandi Phata,18.727320000000002,74.05079
35334,Dimpal Chemicals,18.55163,73.66919
35336,MES Canteen NDA,18.454,73.755
35337,Vadacha Stop,18.49155,73.81529
35338,Rangehills Corner,18.53937,73.83482
35339,Hadapsar Gadital,18.50076,73.93876
35340,Nanavli Phata,18.77103,73.68884
35341,Balaji Petrol Pump,18.74212,73.85921
35342,Sanketvihar,18.449720000000003,73.93287
35343,Sawtamali Mandir,18.66909,73.82488000000001
35344,Shivaji Chowk Talegaon Dhabhade Road,18.73273,73.66736
35345,Bhosari PMT Chowk,18.62048,73.85056
35346,Gokhalenagar Police Line,18.52348,73.82493000000001
35347,Kalimata Mandir,18.6286,73.78536
35348,Om Hospital,18.53087,73.94105
35349,Yerawada Press,18.56383,73.88544
35350,Tale Male,18.34611,73.7866
35352,Wadebolhai Mandir,18.58659,74.0732
35353,Sant Dharmaji Samadhi,18.42661,73.75423
35355,Kedarinagar Corner,18.48661,73.90035
35356,Baner Phata Aundh Road,18.54993,73.80971
35358,Ambedkar Bridge,18.56469,73.78708
35359,Bhekrainagar,18.483729999999998,73.95389
35362,Mahadev Mandir Paduka,18.69332,73.75321
35363,Stage Kramank 6,18.421039999999998,73.85833000000001
35364,Vitbhatti Rehe,18.57754,73.63425
35365,Chaphekar Chowk,18.629479999999997,73.78175
35367,Daak Bungalow,18.40549,73.85596
35369,Karan Greens,18.49247,73.78938000000001
35370,Sindhunagar,18.6558,73.77093
35372,Lullanagar,18.485120000000002,73.88955
35373,C Prabhag Karyalay,18.631529999999998,73.8261
35374,Sinhgad,18.38094,73.76818
35377,Farshi Karkhana,18.53128,73.91427
35379,Dabhadevasti Charholi,18.65716,73.89903000000001
35380,Devachi Uruli,18.456129999999998,73.95623
35381,Navlakh Umbre,18.80021,73.69878
35382,Vadegaon,18.5563,74.06512
35383,Yantriki Bhavan,18.578979999999998,73.82751
35384,MES Pumping Station,18.53615,73.79571
35385,Mukbadhir Shala,18.66028,73.76431
35386,Dhamalevasti Nandegaon,18.555870000000002,73.72038
35387,Mile Dagad Kramank 18 Bhukum,18.5002,73.73068
35388,ST Vibhagiya Karyalay,18.50058,73.86652
35390,Bhandari Company,18.838720000000002,73.88023000000001
35391,Susgaon,18.553279999999997,73.75393000000001
35393,Rangehills Post Office,18.55254,73.84335
35394,Wondercity,18.449720000000003,73.85346
35395,Indrayani College,18.73411,73.68323000000001
35397,Mayuri Wajankata,18.45322,73.92636
35399,HA Corner,18.62854,73.81511
35400,Santoshnagar,18.4479,73.85696999999999
35403,Mhaskevasti,18.587329999999998,73.87505999999999
35405,Bagadevasti,18.49425,74.13006999999999
35410,Simla Office,18.53042,73.84926999999999
35414,Lal Mandir,18.62398,73.8003
35415,Peacock Garden,18.439220000000002,73.74948
35416,Rajaram Pul,18.487470000000002,73.82899
35418,Gandhi Bhavan Phata,18.49482,73.81319
35419,Lokmanya Hospital Pradhikaran,18.6556,73.77369
35420,ST Stand Nasrapur,18.25489,73.88363000000001
35421,Varchamala,18.50796,74.10325999999999
35422,Kirkatwadi Phata,18.44661,73.7889
35423,Simla Office,18.53023,73.8493
35424,Paygudevasti,18.40726,73.76028000000001
35429,Akurdi Railway Station,18.649060000000002,73.76525
35430,Vartesh Flourist,18.765620000000002,73.68444000000001
35431,Harihareshwar Mandir,18.48265,73.92936
35433,Khese Park,18.587139999999998,73.91241
35434,Chimbli Phata,18.69606,73.84774
35435,Ganesh Mandir Pimplenilakh,18.577070000000003,73.79606
35436,Lal Deoul,18.51985,73.87439
35437,Rajgurunagar,18.85475,73.88753
35439,Kalewadi,18.61658,73.78959
35440,Rangehills Circle,18.54512,73.84331999999999
35441,Kothrud Stand,18.499579999999998,73.81384
35442,Nandoshi Phata,18.52286,73.61231
35444,Chakan Mhalunge Phata,18.755010000000002,73.80859
35445,Nana Peth,18.5149,73.8686
35446,Shiwapurbaug,18.35504,73.85315
35447,Tata Material Gate,18.65823,73.81244000000001
35450,Dnyanesh Society,18.47812,73.79822
35451,Parvati Jalshuddhikaran Kendra,18.49774,73.84085999999999
35453,Siddhivinayak Vastu,18.48255,73.93153000000001
35455,Vadgaon Mawal,18.74171,73.63208
35459,Gavhanevasti Bhosari,18.62049,73.84926999999999
35460,Hegdewar Bhavan,18.65227,73.76607
35461,Indira Vasahat,18.481460000000002,73.90061999999999
35462,Hipick Company,18.57294,74.02339
35463,PCP College Chowk,18.65042,73.76295
35464,Gokulnagar Katraj Kondhwa Road,18.44993,73.8753
35465,Shankar Darshan Society,18.46784,73.85113
35467,Pragati Udyan,18.4503,73.863
35469,Kalukh Shetmala,18.67728,74.04144000000001
35470,Vadgaon Bk,18.46678,73.82325
35471,Jain Mandir Guruwar Peth,18.51223,73.85973
35472,Ganeshmala,18.49509,73.83740999999999
35473,Jaibhavani Warehousing,18.47778,73.96374
35475,Deshmukhwadi,18.469170000000002,73.78674000000001
35476,Kendriya Vidyalay NDA,18.46864,73.7666
35477,Dongargaon Phata,18.62358,74.07431
35478,Raghunandan Mangal Karyalay,18.62111,73.76035999999999
35480,Vidhyapeeth Press,18.5477,73.82814
35481,Jyoti Ashram,18.575329999999997,74.04675999999999
35482,Balajinagar,18.464560000000002,73.85797
35485,ABC Farm,18.48171,73.90063
35486,Chakan Talegaon Chowk,18.755370000000003,73.85876
35488,Ramyanagari,18.46584,73.93411
35489,Satav Park,18.57862,73.98595999999999
35490,Nehrunagar Corner,18.62927,73.81957
35491,Icchapurti Ganesh Mandir,18.45551,73.85099
35492,Pandavnagar Senapati Bapat Road,18.527179999999998,73.83471
35495,Dattanagar Katraj Road,18.45027,73.85001
35496,Dehu Phata,18.67168,73.89093000000001
35497,Madhusanchay Society,18.48996,73.82598
35498,Zero Boys Bakery,18.63263,73.81998
35500,Saswad,18.345229999999997,74.03154
35503,Shivtirthnagar,18.51287,73.80776
35508,Mile Dagad Kramank 21 Pirangutghat,18.50441,73.70725999999999
35509,Bundgarden,18.54095,73.88353000000001
35510,Khadki Railway Station,18.56243,73.84172
35512,Nandoshi Phata,18.5229,73.61232
35514,Handewadigaon,18.45317,73.93271
35516,Tanna Products,18.6505,73.85019
35517,Police Line,18.52652,73.84397
35518,Bavdhan Phata,18.5226,73.77984000000001
35520,Dairy Farm,18.62071,73.76104000000001
35522,Dhumewadi,18.3913,74.01428
35523,Jspm College,18.47168,73.93459
35524,Kadamvasti Perne,18.62418,74.06851999999999
35525,Bhumkar complex,18.44647,73.82653
35526,MatoShree,18.739160000000002,73.64054
35527,Radha Hotel,18.568920000000002,73.76638
35528,Nageshwar Vidyalay Phata,18.67912,73.84872
35530,Devi Link Society,18.62931,73.79531
35531,Diamond Wach Company,18.35034,73.80539
35533,Ranubaimala,18.7556,73.85121
35535,Gurukrupa Hospital,18.602079999999997,73.73243000000001
35536,Army College,18.52969,73.90793000000001
35538,Devkar Park,18.58911,73.81989
35539,Janwadi Corner,18.52815,73.82376
35541,Rajas Society Corner,18.448320000000002,73.86395
35542,Pimprinagar Ma Na Pa Shala,18.61196,73.80386
35543,Deshmukhvasti,18.50376,73.76213
35545,Mayuri Wajankata,18.45326,73.92671
35546,Sawarkar Bhavan,18.52233,73.84985
35547,Shivajinagar,18.53071,73.84980999999999
19163,Kalimata Mandir,18.6286,73.78536
35549,Jspm College Phata,18.47239,73.93202
35550,Moshi Phata,18.71859,73.93629
35551,Holkar water works,18.5553,73.8617
35552,Choundhe Shala,18.58643,73.78102
35553,Rakesh Sweet Mart,18.63508,73.84376999999999
35556,Manajibaug,18.56974,73.84182
35557,Jambkarvasti,18.716160000000002,73.79718000000001
35559,Dehugaon Phata,18.6787,73.74152
35560,Balaji Mandir,18.5424,73.79026999999999
35562,Dhondiba Sutar Bal Udyan,18.50565,73.81456
35563,P And T Colony,18.49573,73.86936999999999
35564,RTO Chikhali,18.6586,73.81224
35565,Zero Boys Bakery,18.63261,73.81984
35566,Madhur Milan Mangal Karyalay,18.53517,73.88214
35567,Mulkhed,18.54072,73.68890999999999
35568,Venutai Chavan College Payatha,18.46868,73.83296999999999
35569,Oskar Company,18.51127,73.68793000000001
35570,Vadhu Bk,18.665,74.03954
35571,Zhala Complex,18.48079,73.86777
35574,Chandkhed,18.64762,73.65074
35575,SNDT College,18.50675,73.82763
35576,Banergaon,18.56164,73.78575
35578,Ghotawade Road Petrol Pump,18.54252,73.66929
35582,Shivtirthnagar Corner,18.51238,73.80585
35583,Katraj Peshve Talav,18.44772,73.86148
35586,Mate Pat,18.45749,73.80465
35588,Hatti Chowk,18.46856,73.85280999999999
35589,Shivnagar,18.54018,73.78048000000001
35591,Yerawada Jail,18.56287,73.88726
35592,Nehrunagar,18.62981,73.8199
35593,Sonavane Hospital,18.50574,73.8686
35594,Canal Corner,18.4907,73.81775999999999
35596,Mental Corner,18.56917,73.87901
35597,Dattamandir Paud Road,18.51495,73.65156999999999
35598,Paramhansnagar,18.5073,73.80124
35600,Bhumkarvasti,18.59907,73.74378
35601,Ma Na Pa Main Bus Stand,18.52317,73.85404
35602,Nisarga Society,18.514029999999998,73.76969
35604,Lucky Farm,18.401770000000003,73.69051999999999
35605,Bopkhel,18.586879999999997,73.85444
35606,Barate Hospital,18.48341,73.79164
35607,Ajinkyatara,18.445510000000002,73.82384
35609,Tanna Products,18.65052,73.85028
35610,Sai Sayajinagar,18.49008,73.79208
35611,Dhole Patil Farm,18.533910000000002,73.91454
35614,Kusgaon Jilha Parishad Shala,18.33354,73.82361999999999
35616,Dadachi Padal,18.593410000000002,73.94106
35617,Jijamata Hospital,18.61964,73.801
35618,Navin Highway,18.482689999999998,73.80176999999999
35619,Subhanshah Darga,18.512729999999998,73.85961
35620,Potewadivasti,18.435029999999998,73.64499
35621,Matoshree Garden,18.45008,73.90156999999999
35622,Pandit Automotive,18.61129,73.76066
35623,Vadmukhwadi,18.654120000000002,73.88415
35624,Moraya Raj Park,18.62079,73.78238
35625,Gruhaprakalp,18.7084,73.68242
35627,Shastrinagar Kothrud,18.50422,73.80575999999999
35628,Power House Khadki,18.56465,73.85065
35629,KatePuram Chowk,18.585829999999998,73.8162
35630,Lake Town Gate Number,18.45927,73.86353000000001
35632,Gadikhana,18.51225,73.85775
35634,PDCC Bank Hinjawadi,18.5836,73.72955999999999
35635,Banergaon,18.56154,73.78559
35637,Jspm College Phata,18.472160000000002,73.93200999999999
35638,Mayurnagari,18.586679999999998,73.81288
35640,Ksb Chowk,18.65099,73.80951999999999
35641,Malyachamala,18.488789999999998,74.03778
35642,Delux,18.624010000000002,73.80033
35643,Moze Vidyalay Samtanagar,18.560029999999998,73.89753
35644,Marunjigaon,18.61226,73.71661999999999
35645,Mile Dagad Kramank 21 Diveghat,18.41433,73.99516
35646,Bahirwade Kridangan,18.65701,73.80801
35647,Balbhavan,18.55646,73.84006
35648,CWPRS,18.45151,73.7919
35649,MES Canteen IAT,18.431739999999998,73.76961
35650,Green Park,18.55203,73.80375
35652,ST Stand Kesanand,18.57337,74.0211
35653,Vitbhatti Perne,18.63502,74.05998000000001
35654,Rakshevasti,18.57881,73.71696
35655,Lakaki Bungalow,18.52828,73.84175
35658,Chintamani Dnyanpith,18.4561,73.84002
35659,Panjarpol,18.64365,73.8505
35660,Paranjpe Scheme Dagadevasti,18.51053,73.77249
35661,Bhagwatvasti,18.50562,73.76729
35662,Gandhi Acid Company,18.57394,73.88899
35663,Nandanvan Chowk,18.58051,73.78494
35664,Pashan Naka,18.53795,73.79744000000001
35666,Sutardara,18.51551,73.80779
35668,Sathe Biscuit,18.57041,73.87885
35671,Lupin Company Phata,18.555979999999998,73.73737
35672,Dagadi Nagoba,18.51833,73.86169
35673,Cheladi Phata,18.266379999999998,73.88183000000001
35674,Chintamaninagar Sasanenagar,18.4875,73.9319
35675,Yelwadi,18.733729999999998,73.75761
35676,Protacto Company,18.77582,73.8703
35677,Sanevasti,18.67219,73.80062
35679,Ashoka Bungalow,18.6477,73.77654
35680,Dashbhuja Ganpati,18.4885,73.84659
35682,Ramkrushna Mangal Karyalay,18.585620000000002,73.82191999999999
35683,Kharadi Bypass,18.56239,73.93844
35684,Ordinance Club,18.57114,73.86268000000001
35685,Dighi,18.609939999999998,73.87318
35686,Vadgaon BK Highway,18.46611,73.8167
35687,IT Tower,18.550079999999998,73.93963000000001
35688,Kedarinagar Chowk,18.48661,73.90033000000001
35689,ST Stand Saswad,18.34988,74.02871999999999
35690,Panyachi Taki Navi Sangvi,18.57554,73.81534
35691,Bagalvasti,18.573729999999998,74.03328
35692,Urawdegaon,18.486079999999998,73.66409
35694,Khothrud Stand,18.49973,73.81381999999999
35695,Lakshmi Colony,18.49834,73.95708
35696,Jain Mandir Dehugaon,18.715670000000003,73.77042
35697,Keshavnagar Ma Na Pa Shala,18.62504,73.78258000000001
35698,Sangam Metal Company,18.5131,73.67716
35699,Paygudevasti,18.41159,73.76611
35700,Kudjegaon,18.42609,73.73848000000001
35701,Lakaki Bungalow,18.52845,73.84045
35702,Aynalvasti,18.5472,73.6929
35703,Ambedkar Putala Pimpri,18.62666,73.80556
35704,16 Number,18.60784,73.77206
35705,Amalewadi,18.5442,73.64486
35707,Kalikamata Mandir,18.628629999999998,73.78527
35708,Tamhanevasti,18.4887,74.04926
35709,Vadachi Talim,18.67618,73.82208
35710,Theur Gaon,18.52283,74.04628000000001
35711,Kasarsai Karkhana,18.63925,73.68018000000001
35712,Methodist Church,18.55835,73.85445
35713,MSB Pumping Station,18.53279,73.79329
35714,Gogalwadi Phata,18.38491,73.85594
35715,Tolani Institute,18.73796,73.73054
35717,Maruti Mandir Kothrud,18.5037,73.82024
35718,Tupemala,18.50601,73.93966
35720,Maruti Mandir Kothrud,18.5036,73.82034
35723,Pashan Gate,18.48228,73.77733
35724,Ghat Utar Valan,18.40098,73.85695
35725,Jijamata Hospital,18.61917,73.80093000000001
35726,Lipanevasti,18.434060000000002,73.84415
35727,Sahitya Parishad,18.51096,73.84574
35728,Kardevasti,18.47471,74.07365
35729,Power House Padmawati,18.476860000000002,73.85099
35730,Vitthal Mandir Hadapsar,18.508,73.94144
35731,Rangehills Circle,18.544970000000003,73.83949
35735,Robbi Farm,18.48825,74.07446999999999
35736,Jalvayu Vihar Society,18.65285,73.84154000000001
35737,Paud Phata Paud Road,18.50696,73.82363000000001
35740,Bharati Vidyapeeth Gate,18.457620000000002,73.85815
35742,HEMRL Company,18.528129999999997,73.77792
35743,Chakan Mhalunge Phata,18.754939999999998,73.80852
35744,Hotel Mahima,18.61101,73.71887
35746,Garware college,18.51211,73.8384
35747,Vilas Nandgude Niwas,18.57948,73.78573
35748,Mahabaleshwar Mangal Karyalay,18.57861,73.7165
35749,IBP Pump,18.75992,73.82630999999999
35750,Pimprigaon,18.61167,73.80365
35751,Warjegaon,18.480220000000003,73.80536
35753,Ramoshigate,18.51081,73.86824
35756,ITI Aundh,18.560270000000003,73.8092
35757,Carline Company,18.67008,73.95893000000001
35758,Ahire Gate,18.46416,73.7736
35761,Balaji Petrol Pump,18.74285,73.85923000000001
35764,Police Line Phulenagar,18.56916,73.86998
35766,Talathi Chowk,18.48837,73.93182
35769,Pandit Automotive,18.61121,73.76066
35770,Sayyadnagar,18.48677,73.93105
35771,LIC Colony,18.5624,73.83362
35772,Balbhavan,18.55639,73.84056
35773,Gangadham Corner,18.48096,73.87235
35774,Kanbe Phata,18.70045,73.78854
35776,Ma Na Pa Petrol Pump,18.523239999999998,73.85419
35777,Nehrunagar Depot,18.62978,73.81995
35778,Vardade,18.38562,73.69922
35779,Yewalewadi,18.43582,73.8965
35782,Mile Dagad Kramank 10,18.49628,73.78258000000001
35785,Shindewadi Paud Road,18.513479999999998,73.67116999999999
35786,Panyachi Taki Navi Sangvi,18.575329999999997,73.81466999999999
35788,Sairang Dhaba,18.75327,73.67169
35789,Shasakiya vasatigruha,18.65289,73.84288000000001
35790,Balajinagar Corner,18.5262,73.95504
35791,Vadegaon,18.55632,74.06511
35792,Yerwada,18.54501,73.88546
35793,Chinchwadenagar Corner,18.63149,73.77349
35796,MIDC Bhosari,18.62112,73.83032
35797,Mahadev Mandir Mehendale Garage,18.505570000000002,73.83239
35798,Gajanan Maharajnagar,18.463379999999997,73.87758000000001
35801,Sindhupark Society,18.60073,73.79393
35802,Gulmohar City,18.535870000000003,73.91091999999999
35805,Pimpri Sandas,18.60988,74.1284
35806,Expanze Society,18.65449,73.84508000000001
